id,inventaris_id,polygon,lat,lng,,,,,
244,951,"{""type"":""Polygon"",""coordinates"":[[[112.191146804,-8.074155502,0],[112.190899478,-8.074827471,0],[112.19073819,-8.074787294,0],[112.19098101,-8.074118565,0],[112.191146804,-8.074155502,0]]]}",-8.074471183,112.1909418,,,18,,
245,953,"{""type"":""Polygon"",""coordinates"":[[[112.174927899,-8.10626337,0],[112.174787352,-8.106666061,0],[112.174738306,-8.106649237,0],[112.17469608,-8.10662564,0],[112.174652199,-8.106610737,0],[112.174601281,-8.106596248,0],[112.174550475,-8.106569731,0],[112.174670492,-8.106187569,0],[112.174927899,-8.10626337,0]]]}",-8.106420978,112.1747356,,,32,,
246,954,"{""type"":""Polygon"",""coordinates"":[[[112.181994752,-8.083982509,0],[112.181920611,-8.084298711,0],[112.181885117,-8.084457646,0],[112.18155384,-8.084402322,0],[112.181571653,-8.084278242,0],[112.181593795,-8.084281773,0],[112.181583866,-8.084203484,0],[112.1816277,-8.084206166,0],[112.181598113,-8.08415238,0],[112.181652848,-8.083872566,0],[112.181994752,-8.083982509,0]]]}",-8.084175139,112.1817697,,,32,,
247,955,"{""type"":""Polygon"",""coordinates"":[[[112.181254968,-8.084703767,0],[112.18122705,-8.084792864,0],[112.180827461,-8.084678703,0],[112.180851733,-8.084523757,0],[112.180803028,-8.084489318,0],[112.180911394,-8.08438886,0],[112.181229957,-8.084465128,0],[112.181242893,-8.084572249,0],[112.181280722,-8.084598101,0],[112.181254968,-8.084703767,0]]]}",-8.08458535,112.1810494,,,24,,
248,956,"{""type"":""Polygon"",""coordinates"":[[[112.18359462,-8.085175756,0],[112.183570593,-8.08542263,0],[112.18291992,-8.085259809,0],[112.182937647,-8.085092273,0],[112.18359462,-8.085175756,0]]]}",-8.085241575,112.1832765,,,58,,
249,957,"{""type"":""Polygon"",""coordinates"":[[[112.184363923,-8.083187826,0],[112.184258787,-8.083361741,0],[112.183968052,-8.083299696,0],[112.18336395,-8.083170774,0],[112.183359924,-8.083169915,0],[112.183403893,-8.083021817,0],[112.183405565,-8.083022169,0],[112.183581795,-8.083059299,0],[112.183695922,-8.083083344,0],[112.18369887,-8.083083965,0],[112.183921843,-8.083118787,0],[112.184363923,-8.083187826,0]]]}",-8.083190922,112.1838649,,,56,,
250,958,"{""type"":""Polygon"",""coordinates"":[[[112.183996194,-8.084466487,0],[112.183855455,-8.084750675,0],[112.183012093,-8.084556672,0],[112.183075204,-8.084247274,0],[112.183996194,-8.084466487,0]]]}",-8.084502661,112.1834839,,,54,,
251,959,"{""type"":""Polygon"",""coordinates"":[[[112.184606939,-8.078516658,0],[112.184471858,-8.079120107,0],[112.184090755,-8.079059245,0],[112.184231942,-8.078410694,0],[112.184606939,-8.078516658,0]]]}",-8.078775678,112.1843483,,,62,,
252,960,"{""type"":""Polygon"",""coordinates"":[[[112.18369912,-8.085082939,0],[112.183596246,-8.085175743,0],[112.182937552,-8.085090613,0],[112.18301069,-8.084559326,0],[112.183853104,-8.084750713,0],[112.18369912,-8.085082939,0]]]}",-8.084884546,112.1833537,,,57,,
253,961,"{""type"":""Polygon"",""coordinates"":[[[112.184124961,-8.083980295,0],[112.184081537,-8.084156026,0],[112.184075564,-8.084154651,0],[112.183473473,-8.084016036,0],[112.183132776,-8.083937601,0],[112.183173698,-8.083763506,0],[112.184124961,-8.083980295,0]]]}",-8.083959543,112.1836292,,,43,,
254,962,"{""type"":""Polygon"",""coordinates"":[[[112.182872338,-8.082576184,0],[112.182872166,-8.082576694,0],[112.18285715,-8.082564133,0],[112.182838637,-8.082546776,0],[112.182810104,-8.082524607,0],[112.182788901,-8.082490935,0],[112.182766317,-8.082435687,0],[112.182736818,-8.082379688,0],[112.182824604,-8.082106581,0],[112.182997546,-8.08220392,0],[112.182997427,-8.082204274,0],[112.182872338,-8.082576184,0]]]}",-8.082326808,112.1828599,,,51,,
255,963,"{""type"":""Polygon"",""coordinates"":[[[112.18441976,-8.083035937,0],[112.18436085,-8.083186335,0],[112.183921843,-8.083118787,0],[112.18369569,-8.08308399,0],[112.183695922,-8.083083344,0],[112.183715172,-8.083029757,0],[112.183738481,-8.082964866,0],[112.183509795,-8.082880315,0],[112.183512725,-8.082878208,0],[112.183654639,-8.082776146,0],[112.183813873,-8.082735968,0],[112.184064912,-8.082856276,0],[112.184287771,-8.08295892,0],[112.184241558,-8.08299931,0],[112.184314902,-8.08301621,0],[112.18441976,-8.083035937,0]]]}",-8.082971784,112.18397,,,50,,
256,964,"{""type"":""Polygon"",""coordinates"":[[[112.183550221,-8.082504285,0],[112.183373893,-8.082885844,0],[112.182872338,-8.082576184,0],[112.182871119,-8.082575432,0],[112.182996533,-8.082203789,0],[112.182997427,-8.082204274,0],[112.183550221,-8.082504285,0]]]}",-8.082542233,112.1832026,,,53,,
257,965,"{""type"":""Polygon"",""coordinates"":[[[112.184208049,-8.083777511,0],[112.184128058,-8.083979747,0],[112.183172351,-8.083760643,0],[112.183248875,-8.083562078,0],[112.183249,-8.083562106,0],[112.183658056,-8.083653982,0],[112.184208049,-8.083777511,0]]]}",-8.083770332,112.183691,,,60,,
258,966,"{""type"":""Polygon"",""coordinates"":[[[112.184257562,-8.083361881,0],[112.184166311,-8.083556965,0],[112.183471096,-8.083399629,0],[112.183286563,-8.083357867,0],[112.183286773,-8.083357357,0],[112.18336395,-8.083170774,0],[112.183364269,-8.083170004,0],[112.183968052,-8.083299696,0],[112.184257562,-8.083361881,0]]]}",-8.083362301,112.1837723,,,42,,
259,967,"{""type"":""Polygon"",""coordinates"":[[[112.184161358,-8.083557931,0],[112.184211363,-8.083775167,0],[112.183658056,-8.083653982,0],[112.183248607,-8.083564303,0],[112.183249,-8.083562106,0],[112.183285709,-8.083357114,0],[112.183286773,-8.083357357,0],[112.183471096,-8.083399629,0],[112.184161358,-8.083557931,0]]]}",-8.08356454,112.1837234,,,59,,
260,968,"{""type"":""Polygon"",""coordinates"":[[[112.184075564,-8.084154651,0],[112.183996194,-8.084466487,0],[112.183078819,-8.084248068,0],[112.183131567,-8.083939718,0],[112.183473473,-8.084016036,0],[112.18407658,-8.084150659,0],[112.184075564,-8.084154651,0]]]}",-8.084201296,112.1835742,,,55,,
261,970,"{""type"":""Polygon"",""coordinates"":[[[112.179288089,-8.109634897,0],[112.180754654,-8.109986971,0],[112.180771618,-8.109883015,0],[112.180800658,-8.10970505,0],[112.180803645,-8.109705526,0],[112.180877779,-8.109717324,0],[112.180892593,-8.109719681,0],[112.180892842,-8.109719721,0],[112.180894522,-8.109719988,0],[112.180812505,-8.109982734,0],[112.180811726,-8.109984164,0],[112.180780547,-8.110041376,0],[112.180772587,-8.110061522,0],[112.18076539,-8.110079739,0],[112.180705606,-8.110231054,0],[112.180705443,-8.110231465,0],[112.179216399,-8.109875473,0],[112.17921645,-8.109875304,0],[112.179288089,-8.109634897,0]]]}",-8.109929396,112.1800446,,,27,,
262,972,"{""type"":""Polygon"",""coordinates"":[[[112.180892842,-8.109719721,0],[112.180892639,-8.109720396,0],[112.180892389,-8.109720345,0],[112.180877779,-8.109717324,0],[112.18081131,-8.109703579,0],[112.180804317,-8.109701801,0],[112.17937538,-8.109338509,0],[112.179375717,-8.109337275,0],[112.17949404,-8.108904608,0],[112.179515293,-8.108910951,0],[112.179672163,-8.108957771,0],[112.180210775,-8.109118526,0],[112.180332584,-8.109215397,0],[112.180400713,-8.109265309,0],[112.18068165,-8.109383676,0],[112.18069667,-8.109387502,0],[112.180766317,-8.109405243,0],[112.180904756,-8.109436084,0],[112.180895058,-8.10948099,0],[112.180894736,-8.109482482,0],[112.180962246,-8.109487778,0],[112.180904826,-8.109679668,0],[112.180892842,-8.109719721,0]]]}",-8.109326668,112.1801049,,,28,,
263,973,"{""type"":""Polygon"",""coordinates"":[[[112.166310394,-8.116195183,0],[112.165769518,-8.117226271,0],[112.165649538,-8.117151903,0],[112.165650523,-8.117094159,0],[112.165668333,-8.117008833,0],[112.166045269,-8.11606866,0],[112.166310394,-8.116195183,0]]]}",-8.116608746,112.1659587,,,33,,
264,974,"{""type"":""Polygon"",""coordinates"":[[[112.168361053,-8.122245051,0],[112.168063808,-8.123433174,0],[112.168031316,-8.123428166,0],[112.167991352,-8.123408295,0],[112.167956378,-8.123393384,0],[112.16791895,-8.123353718,0],[112.167880019,-8.123306573,0],[112.168141164,-8.122182787,0],[112.168361053,-8.122245051,0]]]}",-8.122791701,112.1681127,,,34,,
265,976,"{""type"":""Polygon"",""coordinates"":[[[112.168478024,-8.120467681,0],[112.168333562,-8.120973689,0],[112.168091521,-8.120920127,0],[112.16818656,-8.120412468,0],[112.168478024,-8.120467681,0]]]}",-8.120686039,112.1682745,,,31,,
266,977,"{""type"":""Polygon"",""coordinates"":[[[112.167228551,-8.116994772,0],[112.16721449,-8.117034214,0],[112.166117679,-8.116695474,0],[112.166270014,-8.116356735,0],[112.166438754,-8.116403138,0],[112.166422349,-8.11662123,0],[112.16690982,-8.11678596,0],[112.166874665,-8.116874125,0],[112.167228551,-8.116994772,0]]]}",-8.1166961,112.1665173,,,29,,
267,979,"{""type"":""Polygon"",""coordinates"":[[[112.168832468,-8.122064124,0],[112.168740244,-8.122353185,0],[112.168516928,-8.122283804,0],[112.168645614,-8.121863215,0],[112.16891981,-8.121958294,0],[112.168832468,-8.122064124,0]]]}",-8.122105819,112.1686991,,,35,,
268,982,"{""type"":""Polygon"",""coordinates"":[[[112.139811245,-8.105437817,0],[112.139430362,-8.106525836,0],[112.13924675,-8.106492452,0],[112.139562382,-8.105506103,0],[112.139691366,-8.105498516,0],[112.139811245,-8.105437817,0]]]}",-8.105985635,112.139516,,,11,,
269,983,"{""type"":""Polygon"",""coordinates"":[[[112.190978732,-8.074118827,0],[112.190735816,-8.074786667,0],[112.190574539,-8.074747632,0],[112.190812018,-8.074073859,0],[112.190978732,-8.074118827,0]]]}",-8.074429364,112.190776,,,17,,
270,985,"{""type"":""Polygon"",""coordinates"":[[[112.168019414,-8.120880175,0],[112.167918055,-8.121371612,0],[112.166727489,-8.121135441,0],[112.16672364,-8.121027311,0],[112.166725793,-8.120925563,0],[112.166841625,-8.120744147,0],[112.166966265,-8.120615361,0],[112.168019414,-8.120880175,0]]]}",-8.120996984,112.167369,,,38,,
271,986,"{""type"":""Polygon"",""coordinates"":[[[112.168134361,-8.120403134,0],[112.16801944,-8.120878295,0],[112.166954986,-8.120610415,0],[112.167274437,-8.120206383,0],[112.168134361,-8.120403134,0]]]}",-8.120533565,112.1675953,,,37,,
272,987,"{""type"":""Polygon"",""coordinates"":[[[112.156445647,-8.112383234,0],[112.156292288,-8.112867399,0],[112.156069127,-8.112799018,0],[112.156227986,-8.11232007,0],[112.156445647,-8.112383234,0]]]}",-8.112593661,112.1562585,,,15,,
273,988,"{""type"":""Polygon"",""coordinates"":[[[112.15810703,-8.113061015,0],[112.158303018,-8.112674956,0],[112.158605687,-8.112771307,0],[112.158412524,-8.113183189,0],[112.15810703,-8.113061015,0]]]}",-8.112924533,112.1583577,,,16,,
274,989,"{""type"":""Polygon"",""coordinates"":[[[112.158303018,-8.112674956,0],[112.15810703,-8.113061015,0],[112.157898083,-8.113452976,0],[112.157609112,-8.113349244,0],[112.157940227,-8.112559468,0],[112.158303018,-8.112674956,0]]]}",-8.112995993,112.1579455,,,17,,
275,990,"{""type"":""Polygon"",""coordinates"":[[[112.155395161,-8.112082966,0],[112.155255863,-8.112474187,0],[112.154867607,-8.112340816,0],[112.154998013,-8.111949596,0],[112.155395161,-8.112082966,0]]]}",-8.112211307,112.1551296,,,22,,
276,991,"{""type"":""Polygon"",""coordinates"":[[[112.157209001,-8.112660165,0],[112.157050011,-8.113033378,0],[112.156853346,-8.113112143,0],[112.156705155,-8.113467799,0],[112.156660701,-8.113630804,0],[112.156072981,-8.113443177,0],[112.156292288,-8.112867399,0],[112.156445647,-8.112383234,0],[112.157209001,-8.112660165,0]]]}",-8.112993479,112.1566075,,,19,,
277,992,"{""type"":""Polygon"",""coordinates"":[[[112.156471464,-8.114067567,0],[112.156225227,-8.114671669,0],[112.156077676,-8.115033667,0],[112.155560392,-8.114890417,0],[112.155938273,-8.113904955,0],[112.156471464,-8.114067567,0]]]}",-8.114470707,112.1560127,,,20,,
278,993,"{""type"":""Polygon"",""coordinates"":[[[112.15714602,-8.11441621,0],[112.157186193,-8.114323653,0],[112.157609112,-8.113349244,0],[112.157898083,-8.113452976,0],[112.15744197,-8.114504295,0],[112.157146575,-8.115135423,0],[112.156902034,-8.115040658,0],[112.15714602,-8.11441621,0]]]}",-8.114226819,112.1573958,,,21,,
279,995,"{""type"":""Polygon"",""coordinates"":[[[112.157940227,-8.112559468,0],[112.157609112,-8.113349244,0],[112.157186193,-8.114323653,0],[112.156913548,-8.114380089,0],[112.156807037,-8.114667206,0],[112.1566218,-8.114773717,0],[112.156225227,-8.114671669,0],[112.156471464,-8.114067567,0],[112.156510139,-8.113972679,0],[112.156538591,-8.113868354,0],[112.156595496,-8.113766399,0],[112.156660701,-8.113630804,0],[112.156705155,-8.113467799,0],[112.156853346,-8.113112143,0],[112.157050011,-8.113033378,0],[112.157209001,-8.112660165,0],[112.157301619,-8.112689802,0],[112.157453513,-8.112404538,0],[112.157940227,-8.112559468,0]]]}",-8.113601091,112.1570842,,,23,,
280,996,"{""type"":""Polygon"",""coordinates"":[[[112.142790162,-8.103587262,0],[112.142367822,-8.104939492,0],[112.142212224,-8.104898739,0],[112.142644937,-8.103550215,0],[112.142790162,-8.103587262,0]]]}",-8.104251914,112.1425013,,,14,,
281,997,"{""type"":""Polygon"",""coordinates"":[[[112.142971694,-8.103639129,0],[112.142899991,-8.103878358,0],[112.142564173,-8.104998767,0],[112.142367822,-8.104939492,0],[112.142790162,-8.103587262,0],[112.142971694,-8.103639129,0]]]}",-8.104300547,112.1426706,,,7,,
282,998,"{""type"":""Polygon"",""coordinates"":[[[112.140622891,-8.105584116,0],[112.140937794,-8.104572722,0],[112.141178601,-8.104683865,0],[112.140856289,-8.105695258,0],[112.140622891,-8.105584116,0]]]}",-8.105131723,112.1408997,,,9,,
283,999,"{""type"":""Polygon"",""coordinates"":[[[112.140937794,-8.104572722,0],[112.140622891,-8.105584116,0],[112.140396901,-8.105491498,0],[112.140682166,-8.104450466,0],[112.140937794,-8.104572722,0]]]}",-8.105012541,112.1406632,,,12,,
284,1000,"{""type"":""Polygon"",""coordinates"":[[[112.146359087,-8.105366497,0],[112.146208858,-8.105915817,0],[112.145768795,-8.10580049,0],[112.145920541,-8.105264827,0],[112.146359087,-8.105366497,0]]]}",-8.105587627,112.146065,,,10,,
285,1001,"{""type"":""Polygon"",""coordinates"":[[[112.142777122,-8.10505997,0],[112.143126643,-8.103932113,0],[112.143195182,-8.103710947,0],[112.143315061,-8.103744331,0],[112.143332118,-8.103942147,0],[112.143259279,-8.104228644,0],[112.143205282,-8.10440093,0],[112.143133962,-8.104593469,0],[112.14292946,-8.105097313,0],[112.142777122,-8.10505997,0]]]}",-8.104402151,112.1430825,,,13,,
286,1002,"{""type"":""Polygon"",""coordinates"":[[[112.143126643,-8.103932113,0],[112.142777122,-8.10505997,0],[112.142564173,-8.104998767,0],[112.142899991,-8.103878358,0],[112.143126643,-8.103932113,0]]]}",-8.104462832,112.1428435,,,6,,
287,1003,"{""type"":""Polygon"",""coordinates"":[[[112.169360131,-8.094172981,0],[112.169337962,-8.094402086,0],[112.169291138,-8.094394321,0],[112.169310012,-8.094215113,0],[112.169323598,-8.094207866,0],[112.169314912,-8.094188643,0],[112.169311263,-8.094168172,0],[112.169360131,-8.094172981,0]]]}",-8.0942866,112.1693262,,,50,,
288,1004,"{""type"":""Polygon"",""coordinates"":[[[112.169312652,-8.094462518,0],[112.169290519,-8.094697558,0],[112.169263182,-8.094694361,0],[112.169287251,-8.094460501,0],[112.169312652,-8.094462518,0]]]}",-8.094580241,112.1692883,,,47,,
289,1005,"{""type"":""Polygon"",""coordinates"":[[[112.194349368,-8.099314045,0],[112.194299567,-8.099532558,0],[112.194249123,-8.099521554,0],[112.194191614,-8.099509009,0],[112.193605383,-8.099381127,0],[112.193655184,-8.099162613,0],[112.194349368,-8.099314045,0]]]}",-8.099347586,112.1939774,,,50,,
290,1006,"{""type"":""Polygon"",""coordinates"":[[[112.193847463,-8.100480245,0],[112.193729441,-8.100506096,0],[112.193626656,-8.100482899,0],[112.193772067,-8.099985243,0],[112.194097927,-8.100069281,0],[112.193999951,-8.10033523,0],[112.19394499,-8.100411686,0],[112.193884128,-8.1004281,0],[112.193847463,-8.100480245,0]]]}",-8.100245621,112.193852,,,51,,
291,1007,"{""type"":""Polygon"",""coordinates"":[[[112.194207391,-8.099774878,0],[112.194172168,-8.099851088,0],[112.193847021,-8.099777431,0],[112.193937412,-8.099456473,0],[112.194191614,-8.099509009,0],[112.194248752,-8.099520818,0],[112.194249123,-8.099521554,0],[112.194260367,-8.099543873,0],[112.194269282,-8.099588033,0],[112.194207391,-8.099774878,0]]]}",-8.099653436,112.1940622,,,16,,
292,1008,"{""type"":""Polygon"",""coordinates"":[[[112.168371595,-8.112504604,0],[112.167450358,-8.112109664,0],[112.167462942,-8.112079535,0],[112.167466588,-8.112045959,0],[112.167447773,-8.112010583,0],[112.16742334,-8.111973359,0],[112.167400783,-8.111937993,0],[112.16739133,-8.111904455,0],[112.167413628,-8.111850313,0],[112.167449149,-8.111839023,0],[112.168445801,-8.112240814,0],[112.168371595,-8.112504604,0]]]}",-8.112169091,112.1679262,,,20,,
293,1012,"{""type"":""Polygon"",""coordinates"":[[[112.173354417,-8.103921421,0],[112.173276534,-8.104258265,0],[112.172830654,-8.104153123,0],[112.172754719,-8.104414031,0],[112.17270978,-8.104361771,0],[112.172678627,-8.104306942,0],[112.172657443,-8.104252112,0],[112.172625044,-8.104206006,0],[112.172568968,-8.10413373,0],[112.172445601,-8.103979211,0],[112.172384541,-8.103896966,0],[112.172304789,-8.103808491,0],[112.172233262,-8.103732727,0],[112.172161485,-8.103657959,0],[112.172071077,-8.103577481,0],[112.172077828,-8.103570715,0],[112.172121564,-8.103575364,0],[112.172209538,-8.103594313,0],[112.172536647,-8.103678037,0],[112.173354417,-8.103921421,0]]]}",-8.103958417,112.1727839,,,114,,
294,1013,"{""type"":""Polygon"",""coordinates"":[[[112.152095069,-8.111282745,0],[112.152023053,-8.111498792,0],[112.151335985,-8.11127496,0],[112.151402161,-8.111051127,0],[112.152095069,-8.111282745,0]]]}",-8.111276249,112.1517127,,,103,,
295,1014,"{""type"":""Polygon"",""coordinates"":[[[112.18361765,-8.086716389,0],[112.183525002,-8.08673029,0],[112.183067021,-8.086640662,0],[112.183123619,-8.086272175,0],[112.183689446,-8.086366824,0],[112.18361765,-8.086716389,0]]]}",-8.086504537,112.1833736,,,116,,
296,1015,"{""type"":""Polygon"",""coordinates"":[[[112.183586255,-8.085924869,0],[112.183563531,-8.086112787,0],[112.182836945,-8.085965117,0],[112.182849843,-8.085790402,0],[112.183586255,-8.085924869,0]]]}",-8.085949081,112.1832141,,,118,,
297,1019,"{""type"":""Polygon"",""coordinates"":[[[112.162641406,-8.116279126,0],[112.162436501,-8.116686611,0],[112.162356596,-8.116667349,0],[112.162263517,-8.11661827,0],[112.162271078,-8.116620577,0],[112.16245137,-8.116209651,0],[112.162641406,-8.116279126,0]]]}",-8.116447531,112.162451,,,101,,
298,1022,"{""type"":""Polygon"",""coordinates"":[[[112.165256394,-8.102449028,0],[112.165170826,-8.102742373,0],[112.164909522,-8.102660655,0],[112.164959953,-8.102488975,0],[112.165088289,-8.102415407,0],[112.165256394,-8.102449028,0]]]}",-8.102571098,112.165088,,,29,,
299,1023,"{""type"":""Polygon"",""coordinates"":[[[112.164975013,-8.102404424,0],[112.164883897,-8.102441288,0],[112.164765576,-8.102426852,0],[112.164452881,-8.102365729,0],[112.164492324,-8.102210984,0],[112.16436338,-8.102180332,0],[112.164378772,-8.102114772,0],[112.164265147,-8.102082791,0],[112.164288434,-8.101955693,0],[112.165160182,-8.102121717,0],[112.165139233,-8.102208414,0],[112.165111913,-8.10227674,0],[112.165049286,-8.102352936,0],[112.164975013,-8.102404424,0]]]}",-8.10220343,112.1647241,,,101,,
